image_path,label
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_3215.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_3245.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_3263.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_3268.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_3277.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_3359.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_3385.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_3396.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_344.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_3452.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_3489.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_3615.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_3619.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_3628.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_364.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_3674.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_3872.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_3891.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_4050.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_4060.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_4193.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_4236.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_4265.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_4292.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_4321.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_4336.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_4446.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_4464.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_4467.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_448.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_4511.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_4518.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_4558.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_4649.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_4663.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_4740.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_4888.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_4991.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_5045.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_5070.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_5117.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_5121.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_5175.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_5281.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_5347.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_5432.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_5453.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_5560.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_5576.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_5609.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_5618.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_5668.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_5675.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_5708.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_5709.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_572.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_5750.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_5765.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_582.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_5840.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_5882.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_589.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_5891.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_5907.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_602.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_603.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_6044.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_6056.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_6087.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_609.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_6116.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_6117.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_6120.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_6125.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_6156.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_6182.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_63.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_700.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_706.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_800.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_857.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_864.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_878.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_888.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_899.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_925.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_977.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_978.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_982.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097130-giant_schnauzer\n02097130_983.jpg,giant_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1004.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1038.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1042.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1063.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1092.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1101.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1133.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1164.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1170.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1186.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1240.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1247.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1298.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1303.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1337.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1353.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1363.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1364.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1377.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1387.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1491.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_15.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1500.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1514.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1517.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1531.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1536.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1560.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1653.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_169.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1760.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1772.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1807.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1831.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1839.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1889.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1923.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_193.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1947.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1954.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_1963.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2027.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2084.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2087.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_213.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2194.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2195.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2196.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2205.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_221.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2214.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_226.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2274.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2276.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2347.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2365.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2382.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2423.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2432.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2468.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2477.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2493.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2502.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2505.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2509.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2555.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2629.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2676.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2684.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2714.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2722.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2793.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2810.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2813.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_283.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2845.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2867.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2924.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2956.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2990.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2992.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_2998.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3089.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3144.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3151.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3172.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3202.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3275.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3281.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3366.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3383.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3401.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3423.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3428.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3430.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3447.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3470.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3534.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3543.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3589.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3599.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3630.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3652.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3665.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_367.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3671.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3729.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3730.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3811.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3815.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3823.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3831.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_384.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3874.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_388.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3880.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3911.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3928.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3936.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_396.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_3997.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_4024.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_4148.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_4177.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_4178.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_4183.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_4184.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_4206.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_445.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_4508.jpg,standard_schnauzer
C:\Users\Otavio Augusto\stanford_dogs\images\Images\n02097209-standard_schnauzer\n02097209_46.jpg,standard_schnauzer
